SIZE,TRESHOLD,TIME,
900000,8,0.4975333333333333
900000,9,0.48560000000000003
900000,10,0.48753333333333326
900000,11,0.48713333333333336
900000,12,0.48886666666666667
900000,13,0.4800666666666666
900000,14,0.49866666666666665
900000,15,0.5794666666666667
900000,16,0.5760000000000001
900000,17,0.5812666666666666
900000,18,0.5816666666666667
900000,19,0.5814
900000,20,0.5817333333333334
900000,21,0.584
900000,22,0.5818
900000,23,0.5928666666666668
900000,24,0.5882666666666666
1000000,0,0.7420000000000001
1000000,1,0.676
1000000,2,0.6944666666666666
1000000,3,0.6341333333333332
1000000,4,0.6529333333333335
1000000,5,0.5934
1000000,6,0.6164666666666668
1000000,7,0.5950000000000001
1000000,8,0.6142666666666667
1000000,9,0.6091333333333334
1000000,10,0.6452000000000001
1000000,11,0.6231333333333334
1000000,12,0.6226666666666666
1000000,13,0.61
1000000,14,0.6014666666666667
1000000,15,0.6176666666666666
1000000,16,0.6967999999999999
1000000,17,0.7688666666666666
1000000,18,0.7586666666666666
1000000,19,0.6714666666666665
1000000,20,0.6707333333333332
1000000,21,0.6732666666666666
1000000,22,0.6732666666666668
1000000,23,0.7155333333333332
1000000,24,0.7408
